Customer_ID,Customer_Name,Gender,Age,City,State,Country,Customer_Segment,Signup_Date
CUST-00750,Aditya Shah,Male,30,Ahmedabad,Gujarat,India,Consumer,2024-01-05
CUST-00751,Aarav Kapoor,Male,28,Lucknow,Uttar Pradesh,India,Consumer,2022-09-25
CUST-00752,Rishi Banerjee,Other,28,Chandigarh,Chandigarh,India,Consumer,2024-04-05
CUST-00753,Nisha Shah,Female,39,Mumbai,Maharashtra,India,Small Business,2023-01-06
CUST-00754,Naman Mukherjee,Other,54,Kolkata,West Bengal,India,Consumer,2025-03-12
CUST-00755,Ankit Banerjee,Male,38,Pune,Maharashtra,India,Small Business,2024-08-10
CUST-00756,Ankit Reddy,Male,27,Kolkata,West Bengal,India,Consumer,2023-10-11
CUST-00757,Ankit Das,Male,27,Ahmedabad,Gujarat,India,Consumer,2024-06-02
CUST-00758,Kriti Mehta,Female,39,Bengaluru,Karnataka,India,Consumer,2025-05-05
CUST-00759,Pranav Verma,Male,36,Kolkata,West Bengal,India,Consumer,2025-02-08
CUST-00760,Shreya Kulkarni,Female,33,Hyderabad,Telangana,India,Small Business,2023-10-13
CUST-00761,Akash Banerjee,Male,37,Kochi,Kerala,India,Consumer,2022-08-19
CUST-00762,Aanya Reddy,Female,28,Mumbai,Maharashtra,India,Consumer,2022-02-21
CUST-00763,Anjali Patel,Female,30,Pune,Maharashtra,India,Small Business,2024-01-19
CUST-00764,Aditya Mehta,Male,49,Kolkata,West Bengal,India,Consumer,2025-02-15
CUST-00765,Dev Nair,Male,28,Mumbai,Maharashtra,India,Consumer,2022-08-08
CUST-00766,Yash Mishra,Male,31,Ahmedabad,Gujarat,India,Consumer,2024-08-08
CUST-00767,Vaishnavi Reddy,Female,40,Delhi,Delhi,India,Small Business,2025-07-31
CUST-00768,Kunal Shah,Male,57,Bengaluru,Karnataka,India,Corporate,2024-01-08
CUST-00769,Harsh यादव,Male,43,Bhubaneswar,Odisha,India,Consumer,2023-08-05
CUST-00770,Arjun Jain,Male,22,Raipur,Chhattisgarh,India,Small Business,2022-06-23
CUST-00771,Dev Singh,Male,25,Chennai,Tamil Nadu,India,Small Business,2022-10-10
CUST-00772,Aditi Das,Female,35,Mumbai,Maharashtra,India,Small Business,2025-04-21
CUST-00773,Tanvi Pandey,Female,31,Visakhapatnam,Andhra Pradesh,India,Consumer,2023-09-14
CUST-00774,Kunal Verma,Male,46,Pune,Maharashtra,India,Consumer,2022-12-19
CUST-00775,Deepika Roy,Female,36,Kolkata,West Bengal,India,Consumer,2023-12-10
CUST-00776,Akash Roy,Male,33,Pune,Maharashtra,India,Consumer,2025-02-11
CUST-00777,Anushka Mehta,Female,59,Indore,Madhya Pradesh,India,Consumer,2022-10-20
CUST-00778,Isha Srinivasan,Female,30,Hyderabad,Telangana,India,Consumer,2025-10-24
CUST-00779,Ananya Banerjee,Female,47,Bengaluru,Karnataka,India,Small Business,2022-11-04
CUST-00780,Anjali Patel,Female,54,Lucknow,Uttar Pradesh,India,Corporate,2023-08-02
CUST-00781,Riya Iyer,Female,57,Coimbatore,Tamil Nadu,India,Small Business,2022-06-14
CUST-00782,Mohit Khanna,Male,31,Bengaluru,Karnataka,India,Small Business,2022-06-13
CUST-00783,Aarav Nair,Male,32,Coimbatore,Tamil Nadu,India,Corporate,2025-07-02
CUST-00784,Vaishnavi Das,Female,37,Kolkata,West Bengal,India,Corporate,2022-10-20
CUST-00785,Vaishnavi Patel,Female,19,Gurugram,Haryana,India,Consumer,2024-03-26
CUST-00786,Vikas यादव,Male,41,Chennai,Tamil Nadu,India,Consumer,2023-09-28
CUST-00787,Aarav Banerjee,Male,32,Delhi,Delhi,India,Consumer,2022-05-15
CUST-00788,Sneha Jain,Female,50,Mumbai,Maharashtra,India,Consumer,2023-01-09
CUST-00789,Aditya Shah,Male,33,Lucknow,Uttar Pradesh,India,Consumer,2022-08-07
CUST-00790,Sneha Singh,Female,32,Kolkata,West Bengal,India,Consumer,2025-03-07
CUST-00791,Aditi Khanna,Female,44,Delhi,Delhi,India,Small Business,2024-01-09
CUST-00792,Sneha Chatterjee,Female,42,Mumbai,Maharashtra,India,Consumer,2023-07-04
CUST-00793,Vaishnavi Singh,Female,27,Jaipur,Rajasthan,India,Consumer,2025-04-07
CUST-00794,Aanya यादव,Female,32,Surat,Gujarat,India,Consumer,2023-04-03
CUST-00795,Sandeep Sharma,Male,33,Bengaluru,Karnataka,India,Consumer,2024-07-09
CUST-00796,Deepak Gupta,Male,45,Bengaluru,Karnataka,India,Small Business,2023-10-28
CUST-00797,Aanya Gupta,Female,26,Bengaluru,Karnataka,India,Small Business,2024-06-05
CUST-00798,Anjali Kulkarni,Female,29,Surat,Gujarat,India,Consumer,2025-07-24
CUST-00799,Rahul Das,Male,30,Delhi,Delhi,India,Consumer,2024-05-15
CUST-00800,Yash Nair,Male,39,Pune,Maharashtra,India,Consumer,2023-10-20
CUST-00801,Vikas Patel,Male,58,Mumbai,Maharashtra,India,Consumer,2023-11-02
CUST-00802,Aditi Kapoor,Female,37,Lucknow,Uttar Pradesh,India,Consumer,2023-10-01
CUST-00803,Riya Mehta,Female,50,Raipur,Chhattisgarh,India,Consumer,2023-09-16
CUST-00804,Sandeep Kulkarni,Male,29,Kochi,Kerala,India,Consumer,2023-09-03
CUST-00805,Dev Kapoor,Male,37,Surat,Gujarat,India,Consumer,2024-05-17
CUST-00806,Anjali Banerjee,Female,30,Gurugram,Haryana,India,Corporate,2022-02-11
CUST-00807,Kriti Roy,Female,26,Bengaluru,Karnataka,India,Consumer,2024-11-04
CUST-00808,Aditi Jain,Female,32,Chandigarh,Chandigarh,India,Consumer,2022-04-06
CUST-00809,Divya Kulkarni,Female,40,Ahmedabad,Gujarat,India,Small Business,2025-04-17
CUST-00810,Aanya Roy,Female,23,Kolkata,West Bengal,India,Consumer,2024-07-16
CUST-00811,Dev Iyer,Male,29,Coimbatore,Tamil Nadu,India,Consumer,2025-11-20
CUST-00812,Tanay Bhat,Other,41,Bengaluru,Karnataka,India,Consumer,2022-08-01
CUST-00813,Deepak Sharma,Male,38,Indore,Madhya Pradesh,India,Consumer,2023-05-30
CUST-00814,Aman Mehta,Male,51,Chennai,Tamil Nadu,India,Consumer,2023-04-23
CUST-00815,Rohan Shah,Male,47,Mumbai,Maharashtra,India,Consumer,2023-09-21
CUST-00816,Shreya Kulkarni,Female,27,Gurugram,Haryana,India,Small Business,2022-08-24
CUST-00817,Mohit Mukherjee,Male,22,Pune,Maharashtra,India,Consumer,2023-12-30
CUST-00818,Isha Shah,Female,42,Bengaluru,Karnataka,India,Consumer,2024-10-17
CUST-00819,Kavya Gupta,Female,29,Guwahati,Assam,India,Consumer,2024-10-09
CUST-00820,Kavya Nair,Female,26,Pune,Maharashtra,India,Consumer,2022-05-20
CUST-00821,Vaishnavi Das,Female,34,Kolkata,West Bengal,India,Consumer,2022-03-16
CUST-00822,Aryan Banerjee,Male,53,Bengaluru,Karnataka,India,Consumer,2025-10-29
CUST-00823,Sneha Nair,Female,33,Bengaluru,Karnataka,India,Consumer,2024-11-25
CUST-00824,Isha Singh,Female,50,Delhi,Delhi,India,Consumer,2025-09-28
CUST-00825,Meera Singh,Female,32,Kolkata,West Bengal,India,Consumer,2023-01-13
CUST-00826,Manish Reddy,Male,44,Delhi,Delhi,India,Consumer,2023-02-18
CUST-00827,Manish Iyer,Male,25,Indore,Madhya Pradesh,India,Small Business,2023-04-17
CUST-00828,Aman यादव,Male,41,Mumbai,Maharashtra,India,Consumer,2023-03-14
CUST-00829,Ananya Nair,Female,29,Chandigarh,Chandigarh,India,Consumer,2023-02-25
CUST-00830,Vikas Reddy,Male,52,Pune,Maharashtra,India,Consumer,2024-08-08
CUST-00831,Aditi Reddy,Female,30,Lucknow,Uttar Pradesh,India,Consumer,2023-06-17
CUST-00832,Aanya Chatterjee,Female,30,Pune,Maharashtra,India,Consumer,2024-02-13
CUST-00833,Aryan Roy,Male,47,Hyderabad,Telangana,India,Consumer,2022-03-02
CUST-00834,Aditya Singh,Male,31,Mumbai,Maharashtra,India,Consumer,2022-02-13
CUST-00835,Tanvi Patel,Female,34,Kolkata,West Bengal,India,Consumer,2023-09-09
CUST-00836,Aashi Mishra,Other,42,Raipur,Chhattisgarh,India,Consumer,2024-06-07
CUST-00837,Saanvi Roy,Female,59,Mumbai,Maharashtra,India,Consumer,2024-01-15
CUST-00838,Anjali Bhat,Female,47,Gurugram,Haryana,India,Small Business,2025-05-21
CUST-00839,Akash Chatterjee,Male,30,Kolkata,West Bengal,India,Small Business,2024-10-25
CUST-00840,Nikhil Bhat,Male,53,Mumbai,Maharashtra,India,Consumer,2023-10-12
CUST-00841,Aditya Sharma,Male,38,Goa,Goa,India,Consumer,2025-06-03
CUST-00842,Isha Mishra,Female,30,Bengaluru,Karnataka,India,Consumer,2022-04-19
CUST-00843,Kunal Banerjee,Male,27,Mumbai,Maharashtra,India,Consumer,2023-08-29
CUST-00844,Vivek Mehta,Male,48,Mumbai,Maharashtra,India,Corporate,2024-04-19
CUST-00845,Aarav Bhat,Male,34,Pune,Maharashtra,India,Small Business,2023-10-27
CUST-00846,Sneha Jain,Female,40,Mumbai,Maharashtra,India,Small Business,2024-07-27
CUST-00847,Suman Agarwal,Other,35,Mumbai,Maharashtra,India,Corporate,2022-04-27
CUST-00848,Kavya Mehta,Female,42,Indore,Madhya Pradesh,India,Consumer,2025-08-30
CUST-00849,Meera Roy,Female,32,Lucknow,Uttar Pradesh,India,Consumer,2023-09-27
CUST-00850,Riya Iyer,Female,29,Chennai,Tamil Nadu,India,Consumer,2025-02-21
CUST-00851,Anushka Mukherjee,Female,32,Gurugram,Haryana,India,Corporate,2024-05-31
CUST-00852,Tanvi Khanna,Female,45,Delhi,Delhi,India,Consumer,2023-01-01
CUST-00853,Aashi Khanna,Other,50,Bengaluru,Karnataka,India,Consumer,2025-08-11
CUST-00854,Sneha Kapoor,Female,32,Bengaluru,Karnataka,India,Corporate,2025-06-03
CUST-00855,Aditi Srinivasan,Female,49,Chennai,Tamil Nadu,India,Corporate,2022-05-29
CUST-00856,Siddharth Mukherjee,Male,53,Chennai,Tamil Nadu,India,Consumer,2024-05-30
CUST-00857,Yash Gupta,Male,28,Ahmedabad,Gujarat,India,Consumer,2024-02-11
CUST-00858,Divya Srinivasan,Female,30,Mumbai,Maharashtra,India,Consumer,2023-01-08
CUST-00859,Kriti Nair,Female,51,Visakhapatnam,Andhra Pradesh,India,Consumer,2023-05-27
CUST-00860,Shreya Srinivasan,Female,40,Coimbatore,Tamil Nadu,India,Consumer,2024-09-11
CUST-00861,Yash Pandey,Male,29,Surat,Gujarat,India,Small Business,2022-03-17
CUST-00862,Sneha Das,Female,20,Pune,Maharashtra,India,Consumer,2023-03-06
CUST-00863,Nisha Sharma,Female,39,Mumbai,Maharashtra,India,Consumer,2022-07-25
CUST-00864,Sneha Agarwal,Female,46,Delhi,Delhi,India,Consumer,2023-10-16
CUST-00865,Deepika Gupta,Female,31,Mumbai,Maharashtra,India,Corporate,2024-05-05
CUST-00866,Tanvi Reddy,Female,32,Delhi,Delhi,India,Consumer,2022-10-11
CUST-00867,Karan Nair,Male,47,Bhubaneswar,Odisha,India,Consumer,2023-05-01
CUST-00868,Pooja Nair,Female,30,Pune,Maharashtra,India,Consumer,2025-10-21
CUST-00869,Vikas Reddy,Male,38,Coimbatore,Tamil Nadu,India,Small Business,2024-08-03
CUST-00870,Aashi Srinivasan,Other,51,Gurugram,Haryana,India,Consumer,2023-06-05
CUST-00871,Nisha Roy,Female,40,Kochi,Kerala,India,Consumer,2023-07-12
CUST-00872,Aryan Mehta,Male,45,Patna,Bihar,India,Consumer,2023-07-04
CUST-00873,Meera Bhat,Female,45,Bengaluru,Karnataka,India,Consumer,2022-10-09
CUST-00874,Anushka Chatterjee,Female,45,Delhi,Delhi,India,Consumer,2024-10-22
CUST-00875,Priya यादव,Female,38,Chennai,Tamil Nadu,India,Consumer,2022-01-28
CUST-00876,Ankit Das,Male,39,Chennai,Tamil Nadu,India,Consumer,2022-10-25
CUST-00877,Sneha Bhat,Female,20,Chennai,Tamil Nadu,India,Consumer,2024-06-19
CUST-00878,Vaishnavi Verma,Female,49,Pune,Maharashtra,India,Consumer,2023-11-05
CUST-00879,Manish Chatterjee,Male,31,Pune,Maharashtra,India,Corporate,2024-07-26
CUST-00880,Kunal Verma,Male,44,Gurugram,Haryana,India,Consumer,2022-01-10
CUST-00881,Sneha Iyer,Female,23,Mumbai,Maharashtra,India,Corporate,2025-10-19
CUST-00882,Riya Sharma,Female,39,Ahmedabad,Gujarat,India,Consumer,2022-01-20
CUST-00883,Sneha यादव,Female,48,Lucknow,Uttar Pradesh,India,Consumer,2022-02-19
CUST-00884,Aarav Shah,Male,52,Chandigarh,Chandigarh,India,Consumer,2022-04-24
CUST-00885,Isha Banerjee,Female,64,Raipur,Chhattisgarh,India,Consumer,2022-08-09
CUST-00886,Saanvi Kulkarni,Female,41,Siliguri,West Bengal,India,Corporate,2023-07-12
CUST-00887,Anushka Kulkarni,Female,25,Chennai,Tamil Nadu,India,Small Business,2024-11-15
CUST-00888,Meera Roy,Female,41,Bengaluru,Karnataka,India,Consumer,2022-05-28
CUST-00889,Saanvi Sharma,Female,43,Bengaluru,Karnataka,India,Small Business,2023-04-18
CUST-00890,Nisha Shah,Female,32,Mumbai,Maharashtra,India,Consumer,2025-05-09
CUST-00891,Priya Mehta,Female,23,Bengaluru,Karnataka,India,Consumer,2023-07-08
CUST-00892,Vaishnavi Bhat,Female,49,Coimbatore,Tamil Nadu,India,Consumer,2023-03-16
CUST-00893,Tanvi Agarwal,Female,25,Bengaluru,Karnataka,India,Corporate,2022-08-30
CUST-00894,Karan यादव,Male,40,Delhi,Delhi,India,Small Business,2023-09-12
CUST-00895,Karan Das,Male,24,Visakhapatnam,Andhra Pradesh,India,Consumer,2022-11-12
CUST-00896,Siddharth Srinivasan,Male,30,Mumbai,Maharashtra,India,Consumer,2024-05-10
CUST-00897,Pooja Jain,Female,39,Chennai,Tamil Nadu,India,Consumer,2024-11-21
CUST-00898,Priya Mishra,Female,42,Siliguri,West Bengal,India,Consumer,2025-10-23
CUST-00899,Yash Nair,Male,32,Pune,Maharashtra,India,Consumer,2022-10-23
CUST-00900,Karan Srinivasan,Male,28,Bengaluru,Karnataka,India,Corporate,2023-10-21
CUST-00901,Deepak Mehta,Male,24,Pune,Maharashtra,India,Consumer,2025-08-06
CUST-00902,Kunal Kapoor,Male,42,Bengaluru,Karnataka,India,Corporate,2023-03-11
CUST-00903,Nikhil Singh,Male,27,Bengaluru,Karnataka,India,Consumer,2022-12-23
CUST-00904,Anushka यादव,Female,35,Gurugram,Haryana,India,Consumer,2022-02-27
CUST-00905,Kriti Mishra,Female,38,Patna,Bihar,India,Consumer,2023-09-18
CUST-00906,Rishi Singh,Other,19,Chennai,Tamil Nadu,India,Consumer,2022-02-24
CUST-00907,Saanvi Singh,Female,45,Coimbatore,Tamil Nadu,India,Small Business,2023-08-26
CUST-00908,Aditya Singh,Male,38,Chennai,Tamil Nadu,India,Consumer,2023-10-19
CUST-00909,Aditi Patel,Female,30,Visakhapatnam,Andhra Pradesh,India,Consumer,2023-08-20
CUST-00910,Isha Shah,Female,30,Bengaluru,Karnataka,India,Consumer,2023-06-25
CUST-00911,Kavya Sharma,Female,48,Mumbai,Maharashtra,India,Consumer,2025-11-02
CUST-00912,Pooja Pandey,Female,32,Chandigarh,Chandigarh,India,Consumer,2022-02-09
CUST-00913,Kunal यादव,Male,48,Kolkata,West Bengal,India,Consumer,2023-09-30
CUST-00914,Ananya Shah,Female,59,Chennai,Tamil Nadu,India,Small Business,2022-05-05
CUST-00915,Vivek Jain,Male,34,Raipur,Chhattisgarh,India,Corporate,2025-10-16
CUST-00916,Tanvi Jain,Female,28,Jaipur,Rajasthan,India,Consumer,2025-10-23
CUST-00917,Aman Shah,Male,37,Mumbai,Maharashtra,India,Consumer,2025-04-23
CUST-00918,Sneha Chatterjee,Female,42,Kolkata,West Bengal,India,Consumer,2025-04-16
CUST-00919,Vaishnavi Das,Female,35,Kolkata,West Bengal,India,Consumer,2022-01-04
CUST-00920,Rahul Srinivasan,Male,38,Bengaluru,Karnataka,India,Consumer,2022-07-15
CUST-00921,Akash Agarwal,Male,28,Ahmedabad,Gujarat,India,Consumer,2022-10-14
CUST-00922,Kunal Pandey,Male,34,Hyderabad,Telangana,India,Consumer,2025-10-16
CUST-00923,Kavya Singh,Female,30,Kolkata,West Bengal,India,Consumer,2022-08-31
CUST-00924,Tanvi Kulkarni,Female,33,Chennai,Tamil Nadu,India,Small Business,2024-10-28
CUST-00925,Anjali यादव,Female,41,Chennai,Tamil Nadu,India,Consumer,2025-10-21
CUST-00926,Vaishnavi Chatterjee,Female,46,Hyderabad,Telangana,India,Consumer,2025-10-01
CUST-00927,Arjun Mukherjee,Male,36,Bhubaneswar,Odisha,India,Consumer,2023-04-14
CUST-00928,Aditi Verma,Female,42,Delhi,Delhi,India,Consumer,2025-08-28
CUST-00929,Aditi Patel,Female,41,Coimbatore,Tamil Nadu,India,Consumer,2023-08-06
CUST-00930,Tanvi Shah,Female,39,Gurugram,Haryana,India,Consumer,2022-10-29
CUST-00931,Kavya Roy,Female,30,Bengaluru,Karnataka,India,Consumer,2024-01-04
CUST-00932,Divya Nair,Female,52,Kolkata,West Bengal,India,Consumer,2024-10-30
CUST-00933,Kunal Pandey,Male,37,Delhi,Delhi,India,Consumer,2023-07-21
CUST-00934,Deepak Singh,Male,48,Delhi,Delhi,India,Consumer,2023-01-27
CUST-00935,Manish Verma,Male,38,Gurugram,Haryana,India,Small Business,2022-03-28
CUST-00936,Aditya Shah,Male,38,Hyderabad,Telangana,India,Consumer,2024-12-18
CUST-00937,Rohan Srinivasan,Male,35,Mumbai,Maharashtra,India,Corporate,2024-10-12
CUST-00938,Kavya Gupta,Female,43,Surat,Gujarat,India,Consumer,2023-07-25
CUST-00939,Aryan Gupta,Male,41,Patna,Bihar,India,Small Business,2024-12-14
CUST-00940,Isha Reddy,Female,29,Jaipur,Rajasthan,India,Consumer,2024-07-22
CUST-00941,Kavya Chatterjee,Female,29,Bhubaneswar,Odisha,India,Consumer,2022-07-25
CUST-00942,Ananya Pandey,Female,33,Indore,Madhya Pradesh,India,Consumer,2022-02-14
CUST-00943,Sneha Khanna,Female,44,Chandigarh,Chandigarh,India,Consumer,2024-01-07
CUST-00944,Deepika Singh,Female,23,Mumbai,Maharashtra,India,Consumer,2025-11-06
CUST-00945,Rahul Mukherjee,Male,50,Mumbai,Maharashtra,India,Small Business,2024-04-07
CUST-00946,Nikhil यादव,Male,20,Ahmedabad,Gujarat,India,Consumer,2022-01-14
CUST-00947,Deepak Kulkarni,Male,35,Ahmedabad,Gujarat,India,Small Business,2024-11-06
CUST-00948,Vikas Mehta,Male,31,Mumbai,Maharashtra,India,Consumer,2024-08-30
CUST-00949,Divya Kulkarni,Female,43,Gurugram,Haryana,India,Consumer,2023-06-02
CUST-00950,Arjun Mehta,Male,57,Delhi,Delhi,India,Consumer,2022-04-24
CUST-00951,Rohan Reddy,Male,35,Coimbatore,Tamil Nadu,India,Consumer,2022-06-17
CUST-00952,Kavya Roy,Female,37,Mumbai,Maharashtra,India,Consumer,2022-02-26
CUST-00953,Vivek Das,Male,42,Mumbai,Maharashtra,India,Consumer,2023-05-26
CUST-00954,Neha Mishra,Female,55,Patna,Bihar,India,Consumer,2025-01-05
CUST-00955,Akash यादव,Male,26,Bengaluru,Karnataka,India,Small Business,2022-08-10
CUST-00956,Aarav Mishra,Male,46,Chennai,Tamil Nadu,India,Consumer,2025-07-08
CUST-00957,Sneha Das,Female,43,Mumbai,Maharashtra,India,Small Business,2024-09-23
CUST-00958,Harsh Banerjee,Male,40,Goa,Goa,India,Consumer,2024-02-12
CUST-00959,Rohan Mehta,Male,34,Pune,Maharashtra,India,Consumer,2022-06-16
CUST-00960,Meera Srinivasan,Female,57,Coimbatore,Tamil Nadu,India,Consumer,2023-10-16
CUST-00961,Anushka Sharma,Female,27,Ahmedabad,Gujarat,India,Corporate,2025-02-04
CUST-00962,Karan Srinivasan,Male,39,Surat,Gujarat,India,Consumer,2024-06-03
CUST-00963,Samarth Verma,Other,53,Coimbatore,Tamil Nadu,India,Small Business,2024-07-05
CUST-00964,Saanvi Chatterjee,Female,52,Coimbatore,Tamil Nadu,India,Consumer,2022-08-30
CUST-00965,Sneha Das,Female,45,Indore,Madhya Pradesh,India,Consumer,2024-10-20
CUST-00966,Aryan Singh,Male,31,Chandigarh,Chandigarh,India,Consumer,2024-07-23
CUST-00967,Deepak Shah,Male,33,Pune,Maharashtra,India,Consumer,2025-07-20
CUST-00968,Arjun Sharma,Male,36,Jaipur,Rajasthan,India,Consumer,2024-12-27
CUST-00969,Tanvi Mishra,Female,37,Bengaluru,Karnataka,India,Consumer,2023-11-03
CUST-00970,Tanvi Gupta,Female,30,Mumbai,Maharashtra,India,Consumer,2023-08-20
CUST-00971,Vivek Kapoor,Male,45,Mumbai,Maharashtra,India,Consumer,2025-05-01
CUST-00972,Dev Mishra,Male,22,Ahmedabad,Gujarat,India,Consumer,2025-02-22
CUST-00973,Shreya Agarwal,Female,58,Visakhapatnam,Andhra Pradesh,India,Consumer,2025-10-27
CUST-00974,Kavya Nair,Female,31,Surat,Gujarat,India,Consumer,2023-03-11
CUST-00975,Aryan Jain,Male,30,Bengaluru,Karnataka,India,Small Business,2025-05-17
CUST-00976,Kriti Das,Female,36,Kochi,Kerala,India,Consumer,2024-12-11
CUST-00977,Manish Sharma,Male,26,Bengaluru,Karnataka,India,Consumer,2025-08-26
CUST-00978,Nisha Iyer,Female,34,Gurugram,Haryana,India,Corporate,2022-10-20
CUST-00979,Tanvi Kapoor,Female,51,Jaipur,Rajasthan,India,Corporate,2024-01-08
CUST-00980,Saanvi Kapoor,Female,45,Bengaluru,Karnataka,India,Small Business,2022-05-11
CUST-00981,Aryan Singh,Male,39,Chandigarh,Chandigarh,India,Consumer,2024-07-06
CUST-00982,Arjun Srinivasan,Male,26,Guwahati,Assam,India,Small Business,2023-06-29
CUST-00983,Kavya Kapoor,Female,42,Visakhapatnam,Andhra Pradesh,India,Small Business,2022-09-15
CUST-00984,Samarth Kapoor,Other,26,Hyderabad,Telangana,India,Corporate,2025-06-01
CUST-00985,Shreya Mukherjee,Female,56,Chennai,Tamil Nadu,India,Consumer,2025-03-15
CUST-00986,Aman Banerjee,Male,50,Mumbai,Maharashtra,India,Consumer,2025-12-14
CUST-00987,Aanya Das,Female,30,Bhubaneswar,Odisha,India,Corporate,2022-12-18
CUST-00988,Yash Pandey,Male,36,Ahmedabad,Gujarat,India,Consumer,2024-06-25
CUST-00989,Priya Pandey,Female,20,Ranchi,Jharkhand,India,Consumer,2023-04-27
CUST-00990,Shreya Reddy,Female,27,Kolkata,West Bengal,India,Consumer,2022-08-18
CUST-00991,Tanvi Srinivasan,Female,51,Mumbai,Maharashtra,India,Consumer,2025-12-16
CUST-00992,Arjun Mukherjee,Male,47,Ahmedabad,Gujarat,India,Consumer,2025-11-03
CUST-00993,Saanvi Verma,Female,32,Mumbai,Maharashtra,India,Consumer,2023-01-18
CUST-00994,Akash Chatterjee,Male,46,Lucknow,Uttar Pradesh,India,Consumer,2023-02-28
CUST-00995,Aanya Verma,Female,29,Lucknow,Uttar Pradesh,India,Consumer,2025-11-27
CUST-00996,Shreya Khanna,Female,43,Delhi,Delhi,India,Consumer,2024-09-04
CUST-00997,Vivek Roy,Male,53,Guwahati,Assam,India,Consumer,2025-09-13
CUST-00998,Kriti Iyer,Female,33,Indore,Madhya Pradesh,India,Consumer,2023-03-28
CUST-00999,Nikhil Bhat,Male,38,Chennai,Tamil Nadu,India,Small Business,2024-01-27
CUST-01000,Manish Reddy,Male,34,Bengaluru,Karnataka,India,Small Business,2024-10-04
CUST-01001,Deepika Gupta,Female,40,Kolkata,West Bengal,India,Consumer,2024-07-07
CUST-01002,Kunal Gupta,Male,31,Mumbai,Maharashtra,India,Consumer,2022-06-01
CUST-01003,Deepika यादव,Female,49,Srinagar,Jammu and Kashmir,India,Consumer,2022-01-02
CUST-01004,Ananya Pandey,Female,32,Pune,Maharashtra,India,Consumer,2025-11-20
CUST-01005,Deepika Roy,Female,40,Delhi,Delhi,India,Small Business,2023-04-01
CUST-01006,Sandeep Singh,Male,23,Mumbai,Maharashtra,India,Small Business,2024-06-08
CUST-01007,Nisha Kulkarni,Female,29,Lucknow,Uttar Pradesh,India,Consumer,2023-07-24
CUST-01008,Kriti Shah,Female,57,Delhi,Delhi,India,Consumer,2022-12-31
CUST-01009,Shreya Shah,Female,34,Bengaluru,Karnataka,India,Consumer,2025-09-17
CUST-01010,Aashi Agarwal,Other,44,Ahmedabad,Gujarat,India,Corporate,2023-07-29
CUST-01011,Aditya Shah,Male,20,Coimbatore,Tamil Nadu,India,Small Business,2025-04-12
CUST-01012,Isha Iyer,Female,52,Lucknow,Uttar Pradesh,India,Consumer,2022-12-20
CUST-01013,Nisha Jain,Female,30,Hyderabad,Telangana,India,Consumer,2024-08-24
CUST-01014,Siddharth Jain,Male,29,Bengaluru,Karnataka,India,Small Business,2022-07-28
CUST-01015,Arjun Nair,Male,35,Ahmedabad,Gujarat,India,Consumer,2023-02-02
CUST-01016,Kavya Banerjee,Female,23,Siliguri,West Bengal,India,Consumer,2022-09-12
CUST-01017,Aarav Roy,Male,32,Delhi,Delhi,India,Corporate,2025-04-16
CUST-01018,Aditi Singh,Female,34,Chennai,Tamil Nadu,India,Consumer,2023-05-22
CUST-01019,Manish Mehta,Male,36,Gurugram,Haryana,India,Consumer,2022-11-02
CUST-01020,Aryan Gupta,Male,43,Chandigarh,Chandigarh,India,Corporate,2023-08-29
CUST-01021,Nisha Mukherjee,Female,36,Gurugram,Haryana,India,Consumer,2025-04-21
CUST-01022,Pooja Chatterjee,Female,34,Jaipur,Rajasthan,India,Consumer,2022-11-18
CUST-01023,Aanya Banerjee,Female,22,Bengaluru,Karnataka,India,Consumer,2024-12-16
CUST-01024,Akash Agarwal,Male,32,Chennai,Tamil Nadu,India,Consumer,2024-07-02
CUST-01025,Vivek Roy,Male,38,Gurugram,Haryana,India,Consumer,2025-06-29
CUST-01026,Akash Agarwal,Male,23,Lucknow,Uttar Pradesh,India,Consumer,2025-10-13
CUST-01027,Sneha Reddy,Female,51,Hyderabad,Telangana,India,Small Business,2025-04-12
CUST-01028,Sandeep Roy,Male,41,Delhi,Delhi,India,Corporate,2025-04-21
CUST-01029,Isha Shah,Female,55,Mumbai,Maharashtra,India,Consumer,2022-12-12
CUST-01030,Deepak Patel,Male,52,Ahmedabad,Gujarat,India,Corporate,2023-11-01
CUST-01031,Pooja Kapoor,Female,54,Bengaluru,Karnataka,India,Corporate,2023-04-20
CUST-01032,Shreya Roy,Female,39,Mumbai,Maharashtra,India,Small Business,2022-06-08
CUST-01033,Sandeep Patel,Male,62,Visakhapatnam,Andhra Pradesh,India,Consumer,2025-02-19
CUST-01034,Vaishnavi Chatterjee,Female,43,Delhi,Delhi,India,Consumer,2024-11-12
CUST-01035,Manish Mukherjee,Male,56,Kochi,Kerala,India,Corporate,2023-11-07
CUST-01036,Riya Chatterjee,Female,21,Kolkata,West Bengal,India,Consumer,2023-05-31
CUST-01037,Aman Das,Male,38,Ahmedabad,Gujarat,India,Corporate,2023-01-22
CUST-01038,Vivek Mukherjee,Male,42,Kolkata,West Bengal,India,Corporate,2024-03-18
CUST-01039,Nikhil Singh,Male,50,Chennai,Tamil Nadu,India,Consumer,2022-10-15
CUST-01040,Rahul यादव,Male,62,Indore,Madhya Pradesh,India,Consumer,2022-06-24
CUST-01041,Isha Bhat,Female,38,Mumbai,Maharashtra,India,Corporate,2022-11-05
